"","survey_id","Operation_date","year","month","day","enumerator","landing_site","BMU","fisher_id","household_id"
"1786","2022-04-04 SS/UYO/SB/089/FF 2022-04-04 05:30:00",2022-04-04,"2022","Apr","04","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"1787","2022-04-04 SS/UYO/SB/100/FF 2022-04-18 11:00:00",2022-04-04,"2022","Apr","04","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"1788","2022-02-03 SS/MAY/SB/034/FF 2022-02-03 12:40:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"1789","2022-02-03 SS/MAY/SB/019/FF 2022-02-03 12:29:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"1790","2022-02-03 SS/MAY/SB/033/FF 2022-02-03 12:09:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"1791","2022-02-03 SS/MAY/SB/003/FF 2022-02-03 13:26:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"1792","2022-02-17 SS/MAY/SB/011/FF 2022-02-17 12:47:00",2022-02-17,"2022","Feb","17","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1793","2022-02-03 SS/MAY/SB/045/FF 2022-02-03 12:25:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"1794","2022-02-03 SS/MAY/SB/001/FF 2022-02-03 12:25:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"1795","2022-02-03 SS/MAY/SB/022/FF 2022-02-03 13:20:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"1796","2022-02-03 SS/MAY/SB/049/FF 2022-02-03 13:20:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"1797","2022-02-03 SS/MAY/SB/018/FF 2022-02-03 13:20:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"1798","2022-02-03 SS/MAY/SB/010/FF 2022-02-03 13:28:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1799","2022-02-03 SS/MAY/SB/031/FF 2022-02-03 13:26:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"1800","2022-02-03 SS/MAY/SB/011/FF 2022-02-03 13:26:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1801","2022-02-03 SS/MAY/SB/074/FF 2022-02-03 13:26:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1802","2022-02-03 SS/MAY/SB/013/FF 2022-02-03 12:32:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"1803","2022-02-03 SS/MAY/SB/077/FF 2022-02-03 12:32:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/013"
"1804","2022-02-03 SS/MAY/SB/072/FF 2022-02-03 12:41:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"1805","2022-02-03 SS/MAY/SB/004/FF 2022-02-03 12:41:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"1806","2022-02-03 SS/MAY/SB/006/FF 2022-02-03 12:41:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"1807","2022-02-03 SS/MAY/SB/077/FF 2022-02-03 12:32:00",2022-02-03,"2022","Feb","03","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"1808","2022-02-05 SS/MAY/SB/003/FF 2022-02-05 12:45:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"1809","2022-02-05 SS/MAY/SB/004/FF 2022-02-05 12:40:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"1810","2022-02-05 SS/MAY/SB/010/FF 2022-02-05 13:12:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1811","2022-02-05 SS/MAY/SB/014/FF 2022-02-05 12:39:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"1812","2022-02-05 SS/MAY/SB/072/FF 2022-02-05 12:40:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"1813","2022-02-05 SS/MAY/SB/006/FF 2022-02-05 12:40:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"1814","2022-02-05 SS/MAY/SB/011/FF 2022-02-05 12:45:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1815","2022-02-05 SS/MAY/SB/074/FF 2022-02-05 12:45:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1816","2022-02-05 SS/MAY/SB/031/FF 2022-02-05 12:45:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"1817","2022-02-05 SS/MAY/SB/045/FF 2022-02-05 13:15:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"1818","2022-02-05 SS/MAY/SB/001/FF 2022-02-05 13:15:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"1819","2022-02-05 SS/MAY/SB/019/FF 2022-02-05 12:43:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"1820","2022-02-05 SS/MAY/SB/032/FF 2022-02-05 13:18:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"1821","2022-02-05 SS/MAY/SB/068/FF 2022-02-05 12:18:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"1822","2022-02-05 SS/MAY/SB/066/FF 2022-02-05 12:50:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"1823","2022-02-05 SS/MAY/SB/022/FF 2022-02-05 13:15:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"1824","2022-02-05 SS/MAY/SB/049/FF 2022-02-05 13:15:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"1825","2022-02-05 SS/MAY/SB/018/FF 2022-02-05 13:15:00",2022-02-05,"2022","Feb","05","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"1826","2022-02-07 SS/MAY/SB/018/FF 2022-02-07 12:18:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"1827","2022-02-07 SS/MAY/SB/022/FF 2022-02-07 12:18:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"1828","2022-02-07 SS/MAY/SB/049/FF 2022-02-07 12:18:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"1829","2022-02-07 SS/MAY/SB/033/FF 2022-02-07 12:49:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"1830","2022-02-07 SS/MAY/SB/034/FF 2022-02-07 12:50:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"1831","2022-02-07 SS/MAY/SB/032/FF 2022-02-07 13:21:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"1832","2022-02-07 SS/MAY/SB/068/FF 2022-02-07 12:49:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"1833","2022-02-07 SS/MAY/SB/066/FF 2022-02-07 13:15:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"1834","2022-02-07 SS/MAY/SB/045/FF 2022-02-07 13:08:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"1835","2022-02-07 SS/MAY/SB/001/FF 2022-02-07 13:08:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"1836","2022-02-07 SS/MAY/SB/006/FF 2022-02-07 12:40:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"1837","2022-02-07 SS/MAY/SB/004/FF 2022-02-07 12:40:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"1838","2022-02-07 SS/MAY/SB/072/FF 2022-02-07 12:40:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"1839","2022-02-07 SS/MAY/SB/031/FF 2022-02-07 12:34:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"1840","2022-02-07 SS/MAY/SB/003/FF 2022-02-07 12:34:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"1841","2022-02-07 SS/MAY/SB/011/FF 2022-02-07 12:34:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1842","2022-02-07 SS/MAY/SB/074/FF 2022-02-07 12:34:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1843","2022-02-07 SS/MAY/SB/010/FF 2022-02-07 13:15:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1844","2022-02-07 SS/MAY/SB/019/FF 2022-02-07 12:40:00",2022-02-07,"2022","Feb","07","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"1845","2022-02-09 SS/MAY/SB/032/FF 2022-02-09 13:13:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"1846","2022-02-09 SS/MAY/SB/066/FF 2022-02-09 13:15:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"1847","2022-02-09 SS/MAY/SB/074/FF 2022-02-09 13:39:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1848","2022-02-09 SS/MAY/SB/049/FF 2022-02-09 13:12:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"1849","2022-02-09 SS/MAY/SB/022/FF 2022-02-09 13:12:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"1850","2022-02-09 SS/MAY/SB/018/FF 2022-02-09 13:12:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"1851","2022-02-09 SS/MAY/SB/004/FF 2022-02-09 12:40:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"1852","2022-02-09 SS/MAY/SB/006/FF 2022-02-09 12:40:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"1853","2022-02-09 SS/MAY/SB/072/FF 2022-02-09 12:40:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"1854","2022-02-09 SS/MAY/SB/068/FF 2022-02-09 12:48:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"1855","2022-02-09 SS/MAY/SB/010/FF 2022-02-09 13:15:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1856","2022-02-09 SS/MAY/SB/014/FF 2022-02-09 12:46:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"1857","2022-02-09 SS/MAY/SB/019/FF 2022-02-09 12:49:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"1858","2022-02-09 SS/MAY/SB/003/FF 2022-02-09 13:39:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"1859","2022-02-09 SS/MAY/SB/031/FF 2022-02-09 13:39:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"1860","2022-02-09 SS/MAY/SB/011/FF 2022-02-09 13:39:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1861","2022-02-09 SS/MAY/SB/001/FF 2022-02-09 12:46:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"1862","2022-02-09 SS/MAY/SB/045/FF 2022-02-09 12:46:00",2022-02-09,"2022","Feb","09","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"1863","2022-02-11 SS/MAY/SB/001/FF 2022-02-11 13:10:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"1864","2022-02-11 SS/MAY/SB/045/FF 2022-02-11 13:10:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"1865","2022-02-11 SS/MAY/SB/031/FF 2022-02-11 13:38:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"1866","2022-02-11 SS/MAY/SB/003/FF 2022-02-11 13:38:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"1867","2022-02-11 SS/MAY/SB/074/FF 2022-02-11 13:38:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1868","2022-02-11 SS/MAY/SB/011/FF 2022-02-11 13:38:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1869","2022-02-11 SS/MAY/SB/010/FF 2022-02-11 13:20:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1870","2022-02-11 SS/MAY/SB/006/FF 2022-02-11 12:40:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"1871","2022-02-11 SS/MAY/SB/004/FF 2022-02-11 12:40:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"1872","2022-02-11 SS/MAY/SB/072/FF 2022-02-11 12:40:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"1873","2022-02-11 SS/MAY/SB/066/FF 2022-02-11 12:45:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"1874","2022-02-11 SS/MAY/SB/068/FF 2022-02-11 13:11:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"1875","2022-02-11 SS/MAY/SB/019/FF 2022-02-11 12:30:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"1876","2022-02-11 SS/MAY/SB/013/FF 2022-02-11 12:47:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"1877","2022-02-11 SS/MAY/SB/014/FF 2022-02-11 12:15:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"1878","2022-02-11 SS/MAY/SB/077/FF 2022-02-11 12:47:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"1879","2022-02-11 SS/MAY/SB/032/FF 2022-02-11 12:49:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"1880","2022-02-11 SS/MAY/SB/036/FF 2022-02-11 12:38:00",2022-02-11,"2022","Feb","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036"
"1881","2022-02-13 SS/MAY/SB/072/FF 2022-02-13 12:46:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/072/FF","SS/MAY/SB/072"
"1882","2022-02-13 SS/MAY/SB/006/FF 2022-02-13 12:46:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"1883","2022-02-13 SS/MAY/SB/004/FF 2022-02-13 12:46:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/004/FF","SS/MAY/SB/004"
"1884","2022-02-13 SS/MAY/SB/077/FF 2022-02-13 12:22:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"1885","2022-02-13 SS/MAY/SB/013/FF 2022-02-13 12:22:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"1886","2022-02-13 SS/MAY/SB/010/FF 2022-02-13 13:10:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1887","2022-02-13 SS/MAY/SB/066/FF 2022-02-13 13:50:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"1888","2022-02-13 SS/MAY/SB/068/FF 2022-02-13 13:58:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"1889","2022-02-13 SS/MAY/SB/032/FF 2022-02-13 13:35:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/032/FF","SS/MAY/SB/032"
"1890","2022-02-13 SS/MAY/SB/014/FF 2022-02-13 12:16:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"1891","2022-02-13 SS/MAY/SB/022/FF 2022-02-13 13:28:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/022/FF","SS/MAY/SB/022"
"1892","2022-02-13 SS/MAY/SB/049/FF 2022-02-13 13:28:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/049/FF","SS/MAY/SB/049"
"1893","2022-02-13 SS/MAY/SB/018/FF 2022-02-13 13:28:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/018/FF","SS/MAY/SB/018"
"1894","2022-02-13 SS/MAY/SB/036/FF 2022-02-13 12:46:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036"
"1895","2022-02-13 SS/MAY/SB/019/FF 2022-02-13 12:39:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/019/FF","SS/MAY/SB/019"
"1896","2022-02-13 SS/MAY/SB/076/FF 2022-02-13 12:40:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/076/FF","SS/MAY/SB/076"
"1897","2022-02-13 SS/MAY/SB/033/FF 2022-02-13 13:40:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/033/FF","SS/MAY/SB/033"
"1898","2022-02-13 SS/MAY/SB/045/FF 2022-02-13 12:36:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/045/FF","SS/MAY/SB/045"
"1899","2022-02-13 SS/MAY/SB/001/FF 2022-02-13 12:36:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001"
"1900","2022-02-13 SS/MAY/SB/074/FF 2022-02-13 13:08:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1901","2022-02-13 SS/MAY/SB/011/FF 2022-02-13 13:08:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/011/FF","SS/MAY/SB/011"
"1902","2022-02-13 SS/MAY/SB/031/FF 2022-02-13 13:08:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
"1903","2022-02-13 SS/MAY/SB/003/FF 2022-02-13 13:08:00",2022-02-13,"2022","Feb","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/003/FF","SS/MAY/SB/003"
"1904","2022-02-15 SS/MAY/SB/068/FF 2022-02-15 13:48:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/068/FF","SS/MAY/SB/068"
"1905","2022-02-15 SS/MAY/SB/066/FF 2022-02-15 15:12:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAWE YA KATI","MAYUNGU","SS/MAY/SB/066/FF","SS/MAY/SB/066"
"1906","2022-02-15 SS/MAY/SB/014/FF 2022-02-15 12:46:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"1907","2022-02-15 SS/MAY/SB/036/FF 2022-02-15 12:46:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036"
"1908","2022-02-15 SS/MAY/SB/077/FF 2022-02-15 13:31:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"1909","2022-02-15 SS/MAY/SB/013/FF 2022-02-15 13:31:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"1910","2022-02-15 SS/MAY/SB/010/FF 2022-02-15 13:32:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010"
"1911","2022-02-15 SS/MAY/SB/074/FF 2022-02-15 13:13:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"1912","2022-02-15 SS/MAY/SB/031/FF 2022-02-15 13:13:00",2022-02-15,"2022","Feb","15","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031"
